epoch,loss,lr,mae,val_loss,val_mae
185,3.358775302331196e-06,0.00024300002,0.0012282350799068809,3.6743829241459025e-06,0.0013455362059175968
186,3.3534474823682103e-06,0.00021870002,0.0012350518954917789,3.000831839017337e-06,0.0013863613130524755
187,3.178254019076121e-06,0.00021870002,0.001188809284940362,1.6447584130219184e-06,0.0009434529347345233
188,3.119894245173782e-06,0.00021870002,0.0011754154693335295,2.2224223812372657e-06,0.001095432206057012
189,3.416244908294175e-06,0.00021870002,0.0012335468782112002,1.1742988590413006e-06,0.0008527092286385596
190,2.7977478112006793e-06,0.00021870002,0.0010860748589038849,2.2564693153981352e-06,0.0010764773469418287
191,2.8452939204726135e-06,0.00021870002,0.0011138325789943337,2.2781946427130606e-06,0.0011109563056379557
192,3.090920017712051e-06,0.00021870002,0.0011549645569175482,4.630763214663602e-06,0.0016658094245940447
193,2.9384943900367944e-06,0.00021870002,0.0011294377036392689,3.157669198117219e-06,0.0013121783267706633
194,2.8743256734742317e-06,0.00021870002,0.001128205331042409,2.7736446099879686e-06,0.0012644912349060178
195,2.900963409047108e-06,0.00021870002,0.0011270729592069983,3.0663034067401895e-06,0.0013489120174199343
196,2.9371756227192236e-06,0.00021870002,0.001139154308475554,1.5541768334514927e-06,0.0009500324376858771
197,2.9414570690278197e-06,0.00021870002,0.0011320259654894471,1.9828319182124687e-06,0.0008870919700711966
198,3.0243884339142824e-06,0.00021870002,0.0011576233664527535,3.3865576369862538e-06,0.00147576245944947
199,3.020346866833279e-06,0.00021870002,0.0011579880956560373,1.6418027826148318e-06,0.0009765804279595613
200,3.039373268620693e-06,0.00021870002,0.0011808304116129875,3.66769222637231e-06,0.001375958207063377
201,2.898097818615497e-06,0.00021870002,0.001135040307417512,2.6973214062309125e-06,0.0013049442786723375
202,2.8003159968648106e-06,0.00021870002,0.0011035902425646782,1.8200634031018126e-06,0.0009425941971130669
203,2.907272119045956e-06,0.00021870002,0.001120087574236095,2.5898114017763874e-06,0.001288201892748475
204,2.753982926151366e-06,0.00021870002,0.0011103458236902952,2.7903074624191504e-06,0.0012544699711725116
205,2.8026906875311397e-06,0.00021870002,0.001109507866203785,2.1375890355557203e-06,0.0010458165779709816
206,3.2812354220368434e-06,0.00021870002,0.0012284605763852596,1.3832393506163498e-06,0.0008394638425670564
207,2.9210998491180362e-06,0.00021870002,0.0011289975373074412,1.95934285329713e-06,0.0010925487149506807
208,2.838631871782127e-06,0.00021870002,0.001119090709835291,8.779076779319439e-06,0.002244926057755947
209,2.78044763035723e-06,0.00021870002,0.0011078867828473449,1.2398564877003082e-06,0.000841356348246336
210,2.5275196549046086e-06,0.00021870002,0.001045671640895307,6.191438842506614e-06,0.0019488765392452478
211,2.7450939796835883e-06,0.00021870002,0.001091641723178327,1.2440162890925421e-06,0.0008772833971306682
212,2.835403620338184e-06,0.00021870002,0.0011256311554461718,1.0333236559745274e-06,0.0007969579892233014
213,2.8018314424116397e-06,0.00021870002,0.0011122198775410652,1.1710194485203829e-06,0.000754340726416558
214,2.953316652565263e-06,0.00021870002,0.0011472896439954638,2.682053491298575e-06,0.0012894212268292904
215,2.8561282761074835e-06,0.00021870002,0.0011208087671548128,2.174752353312215e-06,0.0011818475322797894
216,2.5587371510482626e-06,0.00021870002,0.0010546293342486024,2.6121335849893512e-06,0.001146545517258346
217,2.9183154310885584e-06,0.00021870002,0.0011387956328690052,1.7833631318353582e-06,0.0008795408648438752
218,2.8406714136508526e-06,0.00021870002,0.0011198330903425813,1.3301690842126845e-06,0.0008778089541010559
219,2.826170430125785e-06,0.00021870002,0.0011237767757847905,2.4207354272220982e-06,0.001092972350306809
220,2.7998987661703723e-06,0.00021870002,0.0011123406002297997,7.066572607072885e-07,0.0006129278335720301
221,2.623678255986306e-06,0.00021870002,0.00107120955362916,2.5727908905537333e-06,0.0010819971794262528
222,2.8274253054405563e-06,0.00021870002,0.0011303609935566783,2.6412817533127964e-06,0.0011343666119500995
223,2.6323475594836054e-06,0.00021870002,0.001078442088328302,2.0625936940632528e-06,0.0011209320509806275
224,2.6732236619864125e-06,0.00021870002,0.0010904308874160051,7.56094641474192e-06,0.0021434593945741653
225,2.901691686929553e-06,0.00021870002,0.001152313663624227,8.3484019341995e-06,0.0022823652252554893
226,2.4959911115729483e-06,0.00021870002,0.001044098986312747,2.987461584780249e-06,0.00129374535754323
227,2.728539584495593e-06,0.00021870002,0.00109768973197788,8.154788133651891e-07,0.0006807445897720754
228,2.5311906028946396e-06,0.00021870002,0.0010582605609670281,2.8141425900685135e-06,0.001287046237848699
229,2.6703025923779933e-06,0.00021870002,0.0010868847602978349,7.201787411759142e-06,0.001751202973537147
230,2.5857063974399352e-06,0.00021870002,0.0010612579062581062,2.6946220259560505e-06,0.001339789479970932
231,2.682998911041068e-06,0.00021870002,0.0010979415383189917,1.1326156936775078e-06,0.0008171151275746524
232,2.754219849521178e-06,0.00021870002,0.0011130624916404486,4.1030339161807206e-06,0.0012838903348892927
233,2.641367700562114e-06,0.00021870002,0.0010583024704828858,1.7626703083806206e-06,0.001040915260091424
234,2.597369530121796e-06,0.00021870002,0.0010770703665912151,1.4560223462467548e-06,0.0009417599649168551
235,2.6474208425497636e-06,0.00021870002,0.0010763572063297033,2.52367294706346e-06,0.0011002591345459223
236,2.690645487746224e-06,0.00021870002,0.0010879681212827563,9.734817467688117e-07,0.0007884657825343311
237,2.8027286589349387e-06,0.00021870002,0.0011247035581618547,6.099887286836747e-06,0.001724912435747683
238,2.7431017315393547e-06,0.00021870002,0.0011027909349650145,4.4987277760810684e-06,0.001507398090325296
239,2.550686986069195e-06,0.00021870002,0.001059678616002202,2.3057534690451575e-06,0.0011074341600760818
240,2.67539235210279e-06,0.00021870002,0.0010854331776499748,2.2727435862179846e-06,0.0010853391140699387
241,2.3028489977150457e-06,0.00019683002,0.00099804881028831,8.264956704806536e-06,0.0023874854668974876
242,2.3012817109702155e-06,0.00019683002,0.0010060819331556559,2.402370682830224e-06,0.0009721238748170435
243,2.530926167310099e-06,0.00019683002,0.0010712535586208105,1.351112700831436e-06,0.0008530372870154679
244,2.3137779407989e-06,0.00019683002,0.0010116540361195803,2.299313109688228e-06,0.0011940430849790573
245,2.273748350489768e-06,0.00019683002,0.0009972193511202931,1.8157971908294712e-06,0.0010436481097713113
246,2.216491338913329e-06,0.00019683002,0.0009812945500016212,3.7909126149315853e-06,0.0014613367384299636
247,2.3716004307061667e-06,0.00019683002,0.0010193210327997804,3.3208070817636326e-06,0.0013550900621339679
248,2.316092604814912e-06,0.00019683002,0.0010114380856975913,1.3859514638170367e-06,0.0008745949598960578
249,2.3749169031361816e-06,0.00019683002,0.001006902544759214,3.546914285834646e-06,0.0012976028956472874
250,2.3636860078113386e-06,0.00019683002,0.0010132890893146396,1.4653395510322298e-06,0.000772489991504699
251,2.2438889573095366e-06,0.00019683002,0.0009911702945828438,2.186896381317638e-06,0.0011253322008997202
252,2.1599605588562554e-06,0.00019683002,0.0009652092703618109,1.427845518264803e-06,0.0008061655098572373
253,2.3317641080211615e-06,0.00019683002,0.001011432963423431,2.935873908427311e-06,0.0014314198633655906
254,2.3636300738871796e-06,0.00019683002,0.0010367807699367404,2.9209274998720502e-06,0.0011298698373138905
255,2.475060455253697e-06,0.00019683002,0.0010530590079724789,1.1691877261910122e-06,0.0007811218965798616
256,2.3787169993738644e-06,0.00019683002,0.0010305021423846483,1.4243589703255566e-06,0.0009121648035943508
257,2.3906795831862837e-06,0.00019683002,0.0010335611877962947,1.537090838610311e-06,0.000937700446229428
258,2.28157227866177e-06,0.00019683002,0.001003025216050446,1.226358335770783e-06,0.0007689778576605022
259,2.3797260837454814e-06,0.00019683002,0.0010274634696543217,1.945028770933277e-06,0.000931978749576956
260,2.536667579988716e-06,0.00019683002,0.001063187955878675,1.5689573729105177e-06,0.0009784887079149485
261,2.303131850567297e-06,0.00019683002,0.0010097860358655453,5.8246282605978195e-06,0.0014618374407291412
262,2.1479418137460016e-06,0.00019683002,0.0009613237925805151,2.24009204430331e-06,0.0009674662724137306
263,2.1336843474273337e-06,0.00019683002,0.0009556752047501504,1.4041520444152411e-06,0.0008039610693231225
264,2.4101227609207854e-06,0.00019683002,0.0010374855482950807,2.324143906662357e-06,0.0010949118295684457
265,2.309294359292835e-06,0.00019683002,0.0010056886821985245,4.820548838324612e-06,0.0016166017157956958
266,2.0943020899721887e-06,0.00019683002,0.0009569719550199807,1.312401877839875e-06,0.0008593528182245791
267,2.3283125756279333e-06,0.00019683002,0.0010178136872127652,1.351139303551463e-06,0.0007951137376949191
268,2.1597641080006724e-06,0.00019683002,0.000972187495790422,2.4849798592185834e-06,0.0010775363771244884
269,2.3340139705396723e-06,0.00019683002,0.0010110812727361917,1.7726623582348111e-06,0.0009719615918584168
270,2.2282913505478064e-06,0.00019683002,0.0009880285942927003,2.260440169266076e-06,0.0011538979597389698
271,2.0885672711301595e-06,0.00019683002,0.0009435268584638834,9.744398994371295e-07,0.0007407878874801099
272,2.4354512788704596e-06,0.00019683002,0.001043817843310535,1.4476689784714836e-06,0.0007710075587965548
273,2.321387682968634e-06,0.00019683002,0.0010059394408017397,1.4665710068584303e-06,0.0009249937138520181
274,2.3674708700127667e-06,0.00019683002,0.0010212400229647756,3.866142833430786e-06,0.0015169213293120265
275,2.3041766326059587e-06,0.00019683002,0.0010090513387694955,8.591484856879106e-07,0.0006965444190427661
276,2.2299811917037005e-06,0.00019683002,0.000979429460130632,3.1796741950529395e-06,0.001299413270317018
277,2.298450226589921e-06,0.00019683002,0.0009882969316095114,5.042688826506492e-06,0.0018160446779802442
278,2.1153950910957064e-06,0.00019683002,0.0009627970866858959,4.287750016374048e-06,0.001396099221892655
279,2.2701631223753793e-06,0.00019683002,0.0009965747594833374,1.779657168299309e-06,0.0010179205564782023
280,2.0469406081247143e-06,0.00017714701,0.0009440579451620579,7.961954224811052e-07,0.0006878412677906454
281,1.729977952891204e-06,0.00017714701,0.0008602978195995092,2.610915544210002e-06,0.001116974395699799
282,1.9801002508756937e-06,0.00017714701,0.0009280068334192038,2.1669588932127226e-06,0.0011186389019712806
283,1.990423243114492e-06,0.00017714701,0.000937568605877459,8.399162538808014e-07,0.0006590553093701601
284,2.1310588635969907e-06,0.00017714701,0.0009718433138914406,8.780543794273399e-07,0.000653502473141998
285,2.086100494125276e-06,0.00017714701,0.0009594415314495564,1.7256949149668799e-06,0.0010088556446135044
286,2.093524017254822e-06,0.00017714701,0.0009553740383125842,2.286404196638614e-06,0.0012552420375868678
287,2.0593577119143447e-06,0.00017714701,0.0009504745248705149,2.2942394934943877e-06,0.0011212230892851949
288,2.0175607460259926e-06,0.00017714701,0.0009394973749294877,1.1769653838200611e-06,0.0007239672122523189
289,1.990351393033052e-06,0.00017714701,0.0009290110319852829,8.568765110794629e-07,0.0006993783172219992
290,1.915903339977376e-06,0.00017714701,0.0009144454961642623,2.11110068448761e-06,0.0010246786987408996
291,2.0126033177803038e-06,0.00017714701,0.0009359619580209255,7.350178634624172e-07,0.0006508591468445957
292,1.9641886410681764e-06,0.00017714701,0.0009202231303788722,3.0090643576841103e-06,0.0011942260898649693
293,1.933062776515726e-06,0.00017714701,0.000922073726542294,2.905693008870003e-06,0.0013084163656458259
294,1.955117340912693e-06,0.00017714701,0.0009302131948061287,3.858638592646457e-06,0.0015533416299149394
295,2.0205729924782645e-06,0.00017714701,0.0009449240169487894,2.2500792056234786e-06,0.0011283657513558865
296,1.9892215732397744e-06,0.00017714701,0.0009280353551730514,2.091016085614683e-06,0.0010690665803849697
297,1.9783246898441575e-06,0.00017714701,0.0009289879235439003,2.004832595048356e-06,0.0009660647483542562
298,1.9496212644298794e-06,0.00017714701,0.0009207199327647686,6.777634098398266e-07,0.0006138458847999573
299,1.962490387086291e-06,0.00017714701,0.0009338347590528429,1.0688545444281772e-06,0.0007684617885388434
300,2.0328363916632952e-06,0.00017714701,0.0009500882006250322,1.3627767430079984e-06,0.0009103566990233958
301,1.9027913822355913e-06,0.00017714701,0.0009184088557958603,1.1059589724027319e-06,0.0007118980283848941
302,2.051051978924079e-06,0.00017714701,0.0009495506528764963,2.324682554899482e-06,0.00102328322827816
303,1.951280637513264e-06,0.00017714701,0.0009196510072797537,7.933884376143396e-07,0.0006916704005561769
304,1.9287533632450504e-06,0.00017714701,0.0009084271732717752,6.020506475579168e-07,0.0005586559418588877
305,1.8148738263334963e-06,0.00017714701,0.0008925949805416167,2.399128788965754e-06,0.0012140445178374648
306,1.9667459127958864e-06,0.00017714701,0.0009287329157814384,1.1670965704979608e-06,0.0007766876369714737
307,1.793153728613106e-06,0.00017714701,0.0008825972909107804,1.5241233768392703e-06,0.0008886425639502704
308,1.9053869664276135e-06,0.00017714701,0.0009280763915739954,2.5069780349440407e-06,0.0012726944405585527
309,1.9065489595959662e-06,0.00017714701,0.00091460911789909,1.6368643400710425e-06,0.0009707552380859852
310,1.94215249393892e-06,0.00017714701,0.0009106454090215266,1.4287160183812375e-06,0.0009056940325535834
311,1.923620629895595e-06,0.00017714701,0.0009215301251970232,2.777056806735345e-06,0.0011943021090701222
312,1.8755496284939e-06,0.00017714701,0.0008983511943370104,2.585813490441069e-06,0.001229644869454205
313,1.9027279449801426e-06,0.00017714701,0.000911548500880599,5.079742095404072e-06,0.0018192525021731853
314,1.890119392555789e-06,0.00017714701,0.0009170999983325601,1.05936828731501e-06,0.000681411474943161
315,2.0489080725383246e-06,0.00017714701,0.0009537952137179673,1.6287775679302285e-06,0.0009516222053207457
316,1.86935278634337e-06,0.00017714701,0.0009098810260184109,1.5120584748729016e-06,0.0008992101647891104
317,1.89153695373534e-06,0.00017714701,0.0009216428152285516,1.5873827123868978e-06,0.0008831311715766788
318,1.9016263195226202e-06,0.00017714701,0.0009127437369897962,7.538193358413992e-07,0.0006560217007063329
319,1.8316046634936356e-06,0.00017714701,0.0008927247836254537,9.221596997122106e-07,0.0007598937372677028
320,1.7845776483227382e-06,0.00017714701,0.0008695603464730084,4.97293797252496e-07,0.0005103301373310387
321,1.8477778667147504e-06,0.00017714701,0.0009034161339513958,4.560433808364905e-06,0.0012478027492761612
322,1.8751160268948297e-06,0.00017714701,0.0009033353999257088,3.1915938052407e-06,0.0012611098354682326
323,1.9535118553903885e-06,0.00017714701,0.0009177250904031098,1.3118237802700605e-06,0.0008755209273658693
324,1.7961748426387203e-06,0.00017714701,0.000886480207554996,1.1224221907468745e-06,0.000752607942558825
325,2.0934046460752143e-06,0.00017714701,0.0009717600769363344,1.7673562524578301e-06,0.0009770250180736184
326,1.77451363470027e-06,0.00017714701,0.000879176426678896,1.629902499189484e-06,0.0009235949255526066
327,1.861462465058139e-06,0.00017714701,0.0009045437909662724,9.875689102045726e-07,0.0007937996997497976
328,1.851575575528841e-06,0.00017714701,0.0009059879812411964,2.583055220384267e-06,0.0012092494871467352
329,1.9737713046197314e-06,0.00017714701,0.0009380839765071869,1.3550430821851478e-06,0.0008314687293022871
330,1.950800879058079e-06,0.00017714701,0.0009279529913328588,1.9934907413698966e-06,0.0009894034592434764
331,1.8869314999392373e-06,0.00017714701,0.0009145624353550375,6.998045023465238e-07,0.0006521892501041293
332,1.8378952972852858e-06,0.00017714701,0.0008990262285806239,1.9558244730433216e-06,0.0010378138395026326
333,1.8538841004556161e-06,0.00017714701,0.000906888919416815,1.4427579344555852e-06,0.0009755705250427127
334,2.060897941191797e-06,0.00017714701,0.0009671847219578922,1.3470678368321387e-06,0.0008415962220169604
335,1.8440130133967614e-06,0.00017714701,0.0009014054667204618,1.3423929203781881e-06,0.0009004257153719664
336,1.916634801091277e-06,0.00017714701,0.000921006896533072,2.54466704063816e-06,0.001326184719800949
337,1.7316757521257387e-06,0.00017714701,0.0008671638206578791,2.373513552811346e-06,0.0010081827640533447
338,1.879214437394694e-06,0.00017714701,0.000920618127565831,1.4350340507007786e-06,0.0007999199442565441
339,1.864758132796851e-06,0.00017714701,0.0009138785535469651,1.635089347473695e-06,0.0009937925497069955
340,1.8810062556440243e-06,0.00017714701,0.000912423653062433,1.1852872603412834e-06,0.0007727356278337538
341,1.5729249298601644e-06,0.00015943231,0.0008258788730017841,1.3667543043993646e-06,0.0007657452370040119
342,1.5797776313775103e-06,0.00015943231,0.0008293873397633433,7.439738851644506e-07,0.0006262807291932404
343,1.683412278907781e-06,0.00015943231,0.000862821179907769,9.77706349658547e-07,0.0007203653221949935
344,1.633515012144926e-06,0.00015943231,0.0008397019701078534,6.9027566951263e-07,0.0005583357997238636
345,1.5732696283521364e-06,0.00015943231,0.0008260797476395965,1.8074081253871555e-06,0.0010325160110369325
346,1.6288693132082699e-06,0.00015943231,0.000839314772747457,1.209192419082683e-06,0.0008182151359505951
347,1.4615513919125078e-06,0.00015943231,0.0007831747061572969,1.090851242224744e-06,0.0007131535676307976
348,1.7066147393052233e-06,0.00015943231,0.0008728815009817481,7.551594990218291e-06,0.0018773232586681843
349,1.631831651138782e-06,0.00015943231,0.000846691953483969,5.032628678236506e-07,0.000496501917950809
350,1.5683340279792901e-06,0.00015943231,0.0008162713493220508,1.1644600590443588e-06,0.0007247379398904741
351,1.7208194549311884e-06,0.00015943231,0.0008689396199770272,1.4171068869472947e-06,0.000936445314437151
352,1.6243064919763128e-06,0.00015943231,0.0008374240715056658,5.273266197036719e-07,0.0005476167425513268
353,1.523503215139499e-06,0.00015943231,0.0008172729285433888,6.951454452064354e-07,0.0006266869022510946
354,1.5862126474530669e-06,0.00015943231,0.0008295397856272757,6.591563987967675e-07,0.0005919459508731961
355,1.5602882967868936e-06,0.00015943231,0.000813945138361305,2.0125185073993634e-06,0.0010849750833585858
356,1.667197921051411e-06,0.00015943231,0.0008602754096500576,1.2503577409006539e-06,0.0007656813249923289
357,1.724517119328084e-06,0.00015943231,0.0008747440879233181,1.4235055232347804e-06,0.0008585148607380688
358,1.5259786323440494e-06,0.00015943231,0.0008206082275137305,1.9521723970683524e-06,0.0010322168236598372
359,1.7608616644793074e-06,0.00015943231,0.0008736852905713022,1.8401560737402178e-06,0.0010870118858292699
360,1.6288665847241646e-06,0.00015943231,0.0008429205045104027,1.4882592722642585e-06,0.000857138482388109
361,1.7022745169015252e-06,0.00015943231,0.0008638626313768327,1.2342238733253907e-06,0.0007905653910711408
362,1.5990146948752226e-06,0.00015943231,0.0008283723145723343,7.629051310686918e-07,0.0006352778291329741
363,1.5980440366547555e-06,0.00015943231,0.0008383882232010365,9.325439691565407e-07,0.0007377663278020918
364,1.6957638990788837e-06,0.00015943231,0.0008539826376363635,6.209621119523945e-07,0.0005747630493715405
365,1.6288848883050377e-06,0.00015943231,0.0008392190211452544,1.4720931176270824e-06,0.0009266132256016135
366,1.5244099813571665e-06,0.00015943231,0.0008131334325298667,1.137189883593237e-06,0.0008025069255381823
367,1.547056967865501e-06,0.00015943231,0.0008241243776865304,9.15546195301431e-07,0.0007092435262165964
368,1.60403806148679e-06,0.00015943231,0.0008374563185498118,6.843208666396094e-07,0.0006445752223953605
369,1.6158903690666193e-06,0.00015943231,0.0008424419793300331,4.986379735782975e-07,0.0005151886725798249
370,1.583236326041515e-06,0.00015943231,0.0008424695115536451,9.003011882668943e-07,0.0006391917704604566
371,1.5985336858648225e-06,0.00015943231,0.0008515688823536038,9.764794413058553e-07,0.0006692614988423884
372,1.5429280892931274e-06,0.00015943231,0.0008238859008997679,2.0648208192142192e-06,0.0010695658857002854
373,1.6629342098894995e-06,0.00015943231,0.0008529155165888369,4.705964329332346e-06,0.001922242809087038
374,1.6273208984785015e-06,0.00015943231,0.000851151067763567,2.3127679469325813e-06,0.0012280407827347517
375,1.643615519242303e-06,0.00015943231,0.0008448892622254789,1.4033840898264316e-06,0.0008801438380032778
376,1.634463274058362e-06,0.00015943231,0.0008500874973833561,1.5784617062308826e-06,0.0009159620967693627
377,1.4741428913112031e-06,0.00015943231,0.0007939520291984081,1.4904427416695398e-06,0.0008012570906430483
378,1.5682171579101123e-06,0.00015943231,0.0008174215327017009,1.2772592299370444e-06,0.0007515589823015034
379,1.564362946737674e-06,0.00015943231,0.0008220780291594565,1.781317678251071e-06,0.000857920793350786
380,1.335474621555477e-06,0.00014348907,0.0007517999620176852,1.7607972040423192e-06,0.0010426025837659836
381,1.4911914831827744e-06,0.00014348907,0.0008012246107682586,5.810568382003112e-07,0.0005394529434852302
382,1.351896457890689e-06,0.00014348907,0.0007587753352709115,1.9322728803672362e-06,0.00099124014377594
383,1.3837670849170536e-06,0.00014348907,0.0007761367596685886,1.189005729429482e-06,0.0007546200649812818
384,1.419051841367036e-06,0.00014348907,0.0007833095150999725,6.939667400729377e-07,0.0006387704634107649
385,1.3435148957796628e-06,0.00014348907,0.0007700762944296002,1.3996695997775532e-06,0.0006586440140381455
386,1.4480814343187376e-06,0.00014348907,0.0007851770496927202,8.029862783587305e-07,0.0006411830545403063
387,1.4129301462162402e-06,0.00014348907,0.0007914441521279514,1.7673662568995496e-06,0.0010085207177326083
388,1.445641146347043e-06,0.00014348907,0.0008006569114513695,1.9475021417747485e-06,0.0009377047535963356
389,1.400462338096986e-06,0.00014348907,0.0007766997441649437,1.3931868352301535e-06,0.0009079030714929104
390,1.404000613547396e-06,0.00014348907,0.0007784178596921265,1.1011213700840017e-06,0.0007768962532281876
391,1.438606432202505e-06,0.00014348907,0.0007906713290140033,5.453064773064398e-07,0.0005520543199963868
392,1.3280869097798131e-06,0.00014348907,0.0007492433651350439,1.6525433466085815e-06,0.0009164291550405324
393,1.4067313713894691e-06,0.00014348907,0.0007779524312354624,1.000904035208805e-06,0.0007276209071278572
394,1.3787960142508382e-06,0.00014348907,0.0007629314786754549,7.573779043923423e-07,0.000640857731923461
395,1.3478871778715984e-06,0.00014348907,0.0007655802182853222,8.946472007664852e-07,0.0006906653288751841
396,1.342051973551861e-06,0.00014348907,0.0007591143948957324,1.6088763459265465e-06,0.0010115813929587603
397,1.3009002941544168e-06,0.00014348907,0.0007428735261783004,1.093382024919265e-06,0.000776482280343771
398,1.3702003798243823e-06,0.00014348907,0.0007666059536859393,7.344304435719096e-07,0.0006233469466678798
399,1.4779375305806752e-06,0.00014348907,0.0008061822736635804,6.993839747337915e-07,0.00061436602845788
400,1.329656811321911e-06,0.00014348907,0.0007615031790919602,4.5328991404858243e-07,0.0005143663729541004
401,1.3976087984701735e-06,0.00014348907,0.0007811966352164745,1.0944618225039449e-06,0.0007547118584625423
402,1.4294384982349584e-06,0.00014348907,0.0007855698931962252,7.594080670969561e-07,0.0006703411345370114
403,1.417083467458724e-06,0.00014348907,0.0007873598369769752,1.4935981198505033e-06,0.0008591167279519141
404,1.3532560387830017e-06,0.00014348907,0.0007697500986978412,1.3155739679859835e-06,0.0007915531168691814
405,1.5069907703946228e-06,0.00014348907,0.0008108383626677096,7.504019094994874e-07,0.0006710530142299831
406,1.338024503638735e-06,0.00014348907,0.0007608923478983343,1.059115106727404e-06,0.0007559761288575828
407,1.308777882513823e-06,0.00014348907,0.0007475600577890873,1.0026901691162493e-06,0.0006906592752784491
408,1.3371454770094715e-06,0.00014348907,0.0007602900732308626,8.155389537023439e-07,0.0006971652619540691
409,1.3276253412186634e-06,0.00014348907,0.0007539746002294123,1.5965723605404492e-06,0.0009227697737514973
410,1.4184581687004538e-06,0.00014348907,0.0007878225878812373,1.28047986436286e-06,0.000796656240709126
411,1.3561100331571652e-06,0.00014348907,0.0007572328322567046,4.566862230603874e-07,0.00046067958464846015
412,1.4373773637998966e-06,0.00014348907,0.0007951290463097394,1.0198212976320065e-06,0.0006853264640085399
413,1.3537163567889365e-06,0.00014348907,0.0007673497311770916,1.6175034716070513e-06,0.0009481387678533792
414,1.3914076362198102e-06,0.00014348907,0.000776780943851918,4.426271686952532e-07,0.0004404423525556922
415,1.3020231790505932e-06,0.00014348907,0.0007502546650357544,4.49047007577974e-07,0.0004892649594694376
416,1.3086321359878639e-06,0.00014348907,0.0007501926738768816,8.867424412528635e-07,0.0007251150673255324
417,1.4544689292961266e-06,0.00014348907,0.0008067039307206869,6.455915695369185e-07,0.0005544315208680928
418,1.269192239305994e-06,0.00014348907,0.000737477676011622,4.641082398393337e-07,0.0004844283976126462
419,1.2997242038181867e-06,0.00014348907,0.0007553225732408464,5.237913569544617e-07,0.0005497068632394075
420,1.3786681165584014e-06,0.00014348907,0.0007852462003938854,1.2252834267201251e-06,0.000815230596344918
421,1.4141604651740636e-06,0.00014348907,0.0007827032241038978,1.5818271776879556e-06,0.0008986977045424283
422,1.4507734249491477e-06,0.00014348907,0.0007933459128253162,1.2570332046379917e-06,0.0008543806034140289
423,1.2775541335940943e-06,0.00014348907,0.0007501682266592979,9.80790446192259e-07,0.0006849166820757091
424,1.2743084880639799e-06,0.00014348907,0.0007399337482638657,1.2441211083569215e-06,0.0007424202631227672
425,1.3597350516647566e-06,0.00014348907,0.0007656163652427495,1.0715922371673514e-06,0.0007705545867793262
426,1.40177246521489e-06,0.00014348907,0.0007881439523771405,2.3068769223755226e-06,0.001095235231332481
427,1.3734370440943167e-06,0.00014348907,0.0007760894950479269,2.2837441520096036e-06,0.0009001115104183555
428,1.3744402167503722e-06,0.00014348907,0.0007758112042210996,1.1745311212507659e-06,0.0006126246880739927
429,1.4566161326001748e-06,0.00014348907,0.0008033165358938277,1.304348984376702e-06,0.0008759623160585761
430,1.3748598348684027e-06,0.00014348907,0.00077351916115731,1.3603620345747913e-06,0.0009225347894243896
431,1.385682594445825e-06,0.00014348907,0.000787184399086982,2.013489392993506e-06,0.0009661341900937259
432,1.3468489896695246e-06,0.00014348907,0.0007656678790226579,1.0210636673946283e-06,0.0007729288190603256
433,1.3030127092861221e-06,0.00014348907,0.0007488931296393275,1.2899500916319084e-06,0.0007139180670492351
434,1.3106478036206681e-06,0.00014348907,0.0007521805819123983,3.7867911828470824e-07,0.0004413146525621414
435,1.3172706303521409e-06,0.00014348907,0.0007545598200522363,7.899747060946538e-07,0.0006327303708530962
436,1.2737849601762719e-06,0.00014348907,0.00073446478927508,9.746411251398968e-07,0.0006789645995013416
437,1.394959440403909e-06,0.00014348907,0.0007886689272709191,7.730576498943265e-07,0.0006061000167392194
438,1.3815622423862806e-06,0.00014348907,0.0007722649024799466,1.4315719454316422e-06,0.0008430932066403329
439,1.2167195109213935e-06,0.00014348907,0.000724323617760092,1.286436940972635e-06,0.0007874645525589585
440,1.4028596524440218e-06,0.00014348907,0.000778431654907763,7.325560886783933e-07,0.0006427685730159283
441,1.28668568777357e-06,0.00014348907,0.0007342595490626991,4.868306291427871e-07,0.0004999730736017227
442,1.3307393373906962e-06,0.00014348907,0.0007712877122685313,1.6071645632109721e-06,0.0009161506313830614
443,1.3923081496614031e-06,0.00014348907,0.0007797718280926347,4.011936027836782e-07,0.00045564165338873863
444,1.2909987390230526e-06,0.00014348907,0.0007460793713107705,1.2409984719852218e-06,0.0006581678171642125
445,1.3494333188646124e-06,0.00014348907,0.0007692505605518818,1.4396745200428995e-06,0.0009105199133045971
446,1.2718799098365707e-06,0.00014348907,0.0007440978079102933,1.2231172377141775e-06,0.000819456297904253
447,1.259277155440941e-06,0.00014348907,0.0007448709802702069,7.187795176832878e-07,0.0005902375560253859
448,1.3588861520474893e-06,0.00014348907,0.0007764471229165792,4.674892295497557e-07,0.0005135447718203068
449,1.291221565224987e-06,0.00014348907,0.0007548301946371794,1.2011103081022156e-06,0.0008440958918072283
450,1.2867773193647736e-06,0.00014348907,0.0007528089918196201,6.743704830114439e-07,0.0006262260721996427
451,1.3388398656388745e-06,0.00014348907,0.0007594621274620295,1.0468527307239128e-06,0.0007913531735539436
452,1.3377173218032112e-06,0.00014348907,0.0007699179113842547,9.61568730417639e-07,0.0006619344349019229
453,1.3807033383272937e-06,0.00014348907,0.0007816075813025236,9.394974540555268e-07,0.0007247132016345859
